timestamp,meter_id,location,usage_mw
2027-01-02T10:00:00Z,1,HB_WEST,0.3097
2027-01-02T11:00:00Z,1,HB_WEST,0.3139
2027-01-02T12:00:00Z,1,HB_WEST,0.3247
2027-01-02T13:00:00Z,1,HB_WEST,0.3333
2027-01-02T14:00:00Z,1,HB_WEST,0.3482
2027-01-02T15:00:00Z,1,HB_WEST,0.3908
2027-01-02T16:00:00Z,1,HB_WEST,0.4264
2027-01-02T17:00:00Z,1,HB_WEST,0.4596
2027-01-02T18:00:00Z,1,HB_WEST,0.4723
2027-01-02T19:00:00Z,1,HB_WEST,0.47
2027-01-02T20:00:00Z,1,HB_WEST,0.4672
2027-01-02T21:00:00Z,1,HB_WEST,0.4421
2027-01-02T22:00:00Z,1,HB_WEST,0.4122
2027-01-02T23:00:00Z,1,HB_WEST,0.3801
2027-01-03T00:00:00Z,1,HB_WEST,0.3607
2027-01-03T01:00:00Z,1,HB_WEST,0.3424
2027-01-03T02:00:00Z,1,HB_WEST,0.3252
2027-01-03T03:00:00Z,1,HB_WEST,0.319
2027-01-03T04:00:00Z,1,HB_WEST,0.314
2027-01-03T05:00:00Z,1,HB_WEST,0.3086
2027-01-03T06:00:00Z,1,HB_WEST,0.3106
2027-01-03T07:00:00Z,1,HB_WEST,0.3149
2027-01-03T08:00:00Z,1,HB_WEST,0.3035
2027-01-03T09:00:00Z,1,HB_WEST,0.3051
2027-01-03T10:00:00Z,1,HB_WEST,0.3117
2027-01-03T11:00:00Z,1,HB_WEST,0.3212
2027-01-03T12:00:00Z,1,HB_WEST,0.3308
2027-01-03T12:00:00Z,2,HB_NORTH,0.4416
2027-01-03T13:00:00Z,1,HB_WEST,0.3344
2027-01-03T13:00:00Z,2,HB_NORTH,0.4928
2027-01-03T14:00:00Z,1,HB_WEST,0.3632
2027-01-03T14:00:00Z,2,HB_NORTH,0.5504
2027-01-03T15:00:00Z,1,HB_WEST,0.3866
2027-01-03T15:00:00Z,2,HB_NORTH,0.5988
2027-01-03T16:00:00Z,1,HB_WEST,0.4226
2027-01-03T16:00:00Z,2,HB_NORTH,0.6695
2027-01-03T17:00:00Z,1,HB_WEST,0.4594
2027-01-03T17:00:00Z,2,HB_NORTH,0.7808
2027-01-03T18:00:00Z,1,HB_WEST,0.4754
2027-01-03T18:00:00Z,2,HB_NORTH,0.8098
2027-01-03T19:00:00Z,1,HB_WEST,0.4865
2027-01-03T19:00:00Z,2,HB_NORTH,0.8351
2027-01-03T20:00:00Z,1,HB_WEST,0.4774
2027-01-03T20:00:00Z,2,HB_NORTH,0.8172
2027-01-03T21:00:00Z,1,HB_WEST,0.4397
2027-01-03T21:00:00Z,2,HB_NORTH,0.7832
2027-01-03T22:00:00Z,1,HB_WEST,0.4172
2027-01-03T22:00:00Z,2,HB_NORTH,0.6926
2027-01-03T23:00:00Z,1,HB_WEST,0.3834
2027-01-03T23:00:00Z,2,HB_NORTH,0.6112
2027-01-04T00:00:00Z,1,HB_WEST,0.45
2027-01-04T00:00:00Z,2,HB_NORTH,0.7519
2027-01-04T01:00:00Z,1,HB_WEST,0.3989
2027-01-04T01:00:00Z,2,HB_NORTH,0.6023
2027-01-04T02:00:00Z,1,HB_WEST,0.3538
2027-01-04T02:00:00Z,2,HB_NORTH,0.5124
2027-01-04T03:00:00Z,1,HB_WEST,0.3299
2027-01-04T03:00:00Z,2,HB_NORTH,0.4694
2027-01-04T04:00:00Z,1,HB_WEST,0.3105
2027-01-04T04:00:00Z,2,HB_NORTH,0.4368
2027-01-04T05:00:00Z,1,HB_WEST,0.3192
2027-01-04T05:00:00Z,2,HB_NORTH,0.4181
2027-01-04T06:00:00Z,1,HB_WEST,0.2982
2027-01-04T06:00:00Z,2,HB_NORTH,0.4104
2027-01-04T07:00:00Z,1,HB_WEST,0.3056
2027-01-04T07:00:00Z,2,HB_NORTH,0.4103
2027-01-04T08:00:00Z,1,HB_WEST,0.3126
2027-01-04T08:00:00Z,2,HB_NORTH,0.4264
2027-01-04T09:00:00Z,1,HB_WEST,0.3068
2027-01-04T09:00:00Z,2,HB_NORTH,0.4338
2027-01-04T10:00:00Z,1,HB_WEST,0.3131
2027-01-04T10:00:00Z,2,HB_NORTH,0.4263
2027-01-04T11:00:00Z,1,HB_WEST,0.3224
2027-01-04T11:00:00Z,2,HB_NORTH,0.4636
2027-01-04T12:00:00Z,1,HB_WEST,0.3499
2027-01-04T12:00:00Z,2,HB_NORTH,0.5223
2027-01-04T13:00:00Z,1,HB_WEST,0.3842
2027-01-04T13:00:00Z,2,HB_NORTH,0.6234
2027-01-04T14:00:00Z,1,HB_WEST,0.4577
2027-01-04T14:00:00Z,2,HB_NORTH,0.7789
2027-01-04T15:00:00Z,1,HB_WEST,0.5222
2027-01-04T15:00:00Z,2,HB_NORTH,0.9578
2027-01-04T16:00:00Z,1,HB_WEST,0.619
2027-01-04T16:00:00Z,2,HB_NORTH,1.1763
2027-01-04T17:00:00Z,1,HB_WEST,0.7222
2027-01-04T17:00:00Z,2,HB_NORTH,1.3786
2027-01-04T18:00:00Z,1,HB_WEST,0.8037
2027-01-04T18:00:00Z,2,HB_NORTH,1.557
2027-01-04T19:00:00Z,1,HB_WEST,0.794
2027-01-04T19:00:00Z,2,HB_NORTH,1.6476
2027-01-04T20:00:00Z,1,HB_WEST,0.8054
2027-01-04T20:00:00Z,2,HB_NORTH,1.553
2027-01-04T21:00:00Z,1,HB_WEST,0.7058
2027-01-04T21:00:00Z,2,HB_NORTH,1.4148
2027-01-04T22:00:00Z,1,HB_WEST,0.6267
2027-01-04T22:00:00Z,2,HB_NORTH,1.1649
2027-01-04T23:00:00Z,1,HB_WEST,0.5481
2027-01-04T23:00:00Z,2,HB_NORTH,0.9663
2027-01-05T00:00:00Z,1,HB_WEST,0.4445
2027-01-05T00:00:00Z,2,HB_NORTH,0.7783
2027-01-05T01:00:00Z,1,HB_WEST,0.3991
2027-01-05T01:00:00Z,2,HB_NORTH,0.6329
2027-01-05T02:00:00Z,1,HB_WEST,0.3468
2027-01-05T02:00:00Z,2,HB_NORTH,0.5066
2027-01-05T03:00:00Z,1,HB_WEST,0.3219
2027-01-05T03:00:00Z,2,HB_NORTH,0.4695
2027-01-05T04:00:00Z,1,HB_WEST,0.3077
2027-01-05T04:00:00Z,2,HB_NORTH,0.4283
2027-01-05T05:00:00Z,1,HB_WEST,0.3067
2027-01-05T05:00:00Z,2,HB_NORTH,0.4172
2027-01-05T06:00:00Z,1,HB_WEST,0.2984
2027-01-05T06:00:00Z,2,HB_NORTH,0.4237
2027-01-05T07:00:00Z,1,HB_WEST,0.3164
2027-01-05T07:00:00Z,2,HB_NORTH,0.4027
2027-01-05T08:00:00Z,1,HB_WEST,0.3064
2027-01-05T08:00:00Z,2,HB_NORTH,0.4165
2027-01-05T09:00:00Z,1,HB_WEST,0.3111
2027-01-05T09:00:00Z,2,HB_NORTH,0.4222
2027-01-05T10:00:00Z,1,HB_WEST,0.3163
2027-01-05T10:00:00Z,2,HB_NORTH,0.4464
2027-01-05T11:00:00Z,1,HB_WEST,0.326
2027-01-05T11:00:00Z,2,HB_NORTH,0.4646
2027-01-05T12:00:00Z,1,HB_WEST,0.3438
2027-01-05T12:00:00Z,2,HB_NORTH,0.5145
2027-01-05T13:00:00Z,1,HB_WEST,0.3951
2027-01-05T13:00:00Z,2,HB_NORTH,0.6216
2027-01-05T14:00:00Z,1,HB_WEST,0.4414
2027-01-05T14:00:00Z,2,HB_NORTH,0.7879
2027-01-05T14:00:00Z,3,HB_SOUTH,0.6817
2027-01-05T15:00:00Z,1,HB_WEST,0.5516
2027-01-05T15:00:00Z,2,HB_NORTH,0.9499
2027-01-05T15:00:00Z,3,HB_SOUTH,0.8569
2027-01-05T16:00:00Z,1,HB_WEST,0.6225
2027-01-05T16:00:00Z,2,HB_NORTH,1.1905
2027-01-05T16:00:00Z,3,HB_SOUTH,1.0298
2027-01-05T17:00:00Z,1,HB_WEST,0.7092
2027-01-05T17:00:00Z,2,HB_NORTH,1.378
2027-01-05T17:00:00Z,3,HB_SOUTH,1.1798
2027-01-05T18:00:00Z,1,HB_WEST,0.7997
2027-01-05T18:00:00Z,2,HB_NORTH,1.5659
2027-01-05T18:00:00Z,3,HB_SOUTH,1.289
2027-01-05T19:00:00Z,1,HB_WEST,0.8012
2027-01-05T19:00:00Z,2,HB_NORTH,1.6068
2027-01-05T19:00:00Z,3,HB_SOUTH,1.315
2027-01-05T20:00:00Z,1,HB_WEST,0.7762
2027-01-05T20:00:00Z,2,HB_NORTH,1.5274
2027-01-05T20:00:00Z,3,HB_SOUTH,1.243
2027-01-05T21:00:00Z,1,HB_WEST,0.7019
2027-01-05T21:00:00Z,2,HB_NORTH,1.3732
2027-01-05T21:00:00Z,3,HB_SOUTH,1.134
2027-01-05T22:00:00Z,1,HB_WEST,0.6332
2027-01-05T22:00:00Z,2,HB_NORTH,1.1563
2027-01-05T22:00:00Z,3,HB_SOUTH,1.0318
2027-01-05T23:00:00Z,1,HB_WEST,0.5286
2027-01-05T23:00:00Z,2,HB_NORTH,0.9538
2027-01-05T23:00:00Z,3,HB_SOUTH,0.83
2027-01-06T00:00:00Z,1,HB_WEST,0.4541
2027-01-06T00:00:00Z,2,HB_NORTH,0.7477
2027-01-06T00:00:00Z,3,HB_SOUTH,0.6809
2027-01-06T01:00:00Z,1,HB_WEST,0.3895
2027-01-06T01:00:00Z,2,HB_NORTH,0.6174
2027-01-06T01:00:00Z,3,HB_SOUTH,0.5685
2027-01-06T02:00:00Z,1,HB_WEST,0.3459
2027-01-06T02:00:00Z,2,HB_NORTH,0.5365
2027-01-06T02:00:00Z,3,HB_SOUTH,0.5034
2027-01-06T03:00:00Z,1,HB_WEST,0.3341
2027-01-06T03:00:00Z,2,HB_NORTH,0.4663
2027-01-06T03:00:00Z,3,HB_SOUTH,0.4799
2027-01-06T04:00:00Z,1,HB_WEST,0.3231
2027-01-06T04:00:00Z,2,HB_NORTH,0.4235
2027-01-06T04:00:00Z,3,HB_SOUTH,0.444
2027-01-06T05:00:00Z,1,HB_WEST,0.3168
2027-01-06T05:00:00Z,2,HB_NORTH,0.4253
2027-01-06T05:00:00Z,3,HB_SOUTH,0.4518
2027-01-06T06:00:00Z,1,HB_WEST,0.3071
2027-01-06T06:00:00Z,2,HB_NORTH,0.406
2027-01-06T06:00:00Z,3,HB_SOUTH,0.4244
2027-01-06T07:00:00Z,1,HB_WEST,0.2986
2027-01-06T07:00:00Z,2,HB_NORTH,0.4124
2027-01-06T07:00:00Z,3,HB_SOUTH,0.4351
2027-01-06T08:00:00Z,1,HB_WEST,0.3034
2027-01-06T08:00:00Z,2,HB_NORTH,0.4052
2027-01-06T08:00:00Z,3,HB_SOUTH,0.4268
2027-01-06T09:00:00Z,1,HB_WEST,0.3111
2027-01-06T09:00:00Z,2,HB_NORTH,0.4329
2027-01-06T09:00:00Z,3,HB_SOUTH,0.4461
2027-01-06T10:00:00Z,1,HB_WEST,0.3222
2027-01-06T10:00:00Z,2,HB_NORTH,0.4423
2027-01-06T10:00:00Z,3,HB_SOUTH,0.4551
2027-01-06T11:00:00Z,1,HB_WEST,0.3344
2027-01-06T11:00:00Z,2,HB_NORTH,0.4662
2027-01-06T11:00:00Z,3,HB_SOUTH,0.4599
2027-01-06T12:00:00Z,1,HB_WEST,0.3507
2027-01-06T12:00:00Z,2,HB_NORTH,0.5166
2027-01-06T12:00:00Z,3,HB_SOUTH,0.5116
2027-01-06T13:00:00Z,1,HB_WEST,0.3909
2027-01-06T13:00:00Z,2,HB_NORTH,0.6274
2027-01-06T13:00:00Z,3,HB_SOUTH,0.5939
2027-01-06T14:00:00Z,1,HB_WEST,0.4581
2027-01-06T14:00:00Z,2,HB_NORTH,0.7627
2027-01-06T14:00:00Z,3,HB_SOUTH,0.6818
2027-01-06T15:00:00Z,1,HB_WEST,0.531
2027-01-06T15:00:00Z,2,HB_NORTH,0.9759
2027-01-06T15:00:00Z,3,HB_SOUTH,0.8189
2027-01-06T16:00:00Z,1,HB_WEST,0.6213
2027-01-06T16:00:00Z,2,HB_NORTH,1.1935
2027-01-06T16:00:00Z,3,HB_SOUTH,0.992
2027-01-06T17:00:00Z,1,HB_WEST,0.7375
2027-01-06T17:00:00Z,2,HB_NORTH,1.4239
2027-01-06T17:00:00Z,3,HB_SOUTH,1.133
2027-01-06T18:00:00Z,1,HB_WEST,0.7743
2027-01-06T18:00:00Z,2,HB_NORTH,1.5298
2027-01-06T18:00:00Z,3,HB_SOUTH,1.2537
2027-01-06T19:00:00Z,1,HB_WEST,0.8343
2027-01-06T19:00:00Z,2,HB_NORTH,1.58
2027-01-06T19:00:00Z,3,HB_SOUTH,1.3274
2027-01-06T20:00:00Z,1,HB_WEST,0.8095
2027-01-06T20:00:00Z,2,HB_NORTH,1.5395
2027-01-06T20:00:00Z,3,HB_SOUTH,1.2723
2027-01-06T21:00:00Z,1,HB_WEST,0.7039
2027-01-06T21:00:00Z,2,HB_NORTH,1.4116
2027-01-06T21:00:00Z,3,HB_SOUTH,1.1612
2027-01-06T22:00:00Z,1,HB_WEST,0.6295
2027-01-06T22:00:00Z,2,HB_NORTH,1.2047
2027-01-06T22:00:00Z,3,HB_SOUTH,1.0045
2027-01-06T23:00:00Z,1,HB_WEST,0.5465
2027-01-06T23:00:00Z,2,HB_NORTH,0.9887
2027-01-06T23:00:00Z,3,HB_SOUTH,0.8446
2027-01-07T00:00:00Z,1,HB_WEST,0.4656
2027-01-07T00:00:00Z,2,HB_NORTH,0.767
2027-01-07T00:00:00Z,3,HB_SOUTH,0.6927
2027-01-07T01:00:00Z,1,HB_WEST,0.396
2027-01-07T01:00:00Z,2,HB_NORTH,0.6344
2027-01-07T01:00:00Z,3,HB_SOUTH,0.5881
2027-01-07T02:00:00Z,1,HB_WEST,0.3489
2027-01-07T02:00:00Z,2,HB_NORTH,0.534
2027-01-07T02:00:00Z,3,HB_SOUTH,0.5111
2027-01-07T03:00:00Z,1,HB_WEST,0.3376
2027-01-07T03:00:00Z,2,HB_NORTH,0.4562
2027-01-07T03:00:00Z,3,HB_SOUTH,0.4607
2027-01-07T04:00:00Z,1,HB_WEST,0.3093
2027-01-07T04:00:00Z,2,HB_NORTH,0.4433
2027-01-07T04:00:00Z,3,HB_SOUTH,0.4616
2027-01-07T05:00:00Z,1,HB_WEST,0.3149
2027-01-07T05:00:00Z,2,HB_NORTH,0.4349
2027-01-07T05:00:00Z,3,HB_SOUTH,0.4519
2027-01-07T06:00:00Z,1,HB_WEST,0.3065
2027-01-07T06:00:00Z,2,HB_NORTH,0.4049
2027-01-07T06:00:00Z,3,HB_SOUTH,0.4401
2027-01-07T07:00:00Z,1,HB_WEST,0.3113
2027-01-07T07:00:00Z,2,HB_NORTH,0.4077
2027-01-07T07:00:00Z,3,HB_SOUTH,0.4296
2027-01-07T08:00:00Z,1,HB_WEST,0.3001
2027-01-07T08:00:00Z,2,HB_NORTH,0.4287
2027-01-07T08:00:00Z,3,HB_SOUTH,0.4297
2027-01-07T09:00:00Z,1,HB_WEST,0.3131
2027-01-07T09:00:00Z,2,HB_NORTH,0.4221
2027-01-07T09:00:00Z,3,HB_SOUTH,0.453
2027-01-07T10:00:00Z,1,HB_WEST,0.3205
2027-01-07T10:00:00Z,2,HB_NORTH,0.4268
2027-01-07T10:00:00Z,3,HB_SOUTH,0.4651
2027-01-07T11:00:00Z,1,HB_WEST,0.3246
2027-01-07T11:00:00Z,2,HB_NORTH,0.4652
2027-01-07T11:00:00Z,3,HB_SOUTH,0.4724
2027-01-07T12:00:00Z,1,HB_WEST,0.3461
2027-01-07T12:00:00Z,2,HB_NORTH,0.5202
2027-01-07T12:00:00Z,3,HB_SOUTH,0.5154
2027-01-07T13:00:00Z,1,HB_WEST,0.3959
2027-01-07T13:00:00Z,2,HB_NORTH,0.6084
2027-01-07T13:00:00Z,3,HB_SOUTH,0.57
2027-01-07T14:00:00Z,1,HB_WEST,0.4559
2027-01-07T14:00:00Z,2,HB_NORTH,0.7619
2027-01-07T14:00:00Z,3,HB_SOUTH,0.7037
2027-01-07T15:00:00Z,1,HB_WEST,0.5479
2027-01-07T15:00:00Z,2,HB_NORTH,0.9393
2027-01-07T15:00:00Z,3,HB_SOUTH,0.838
2027-01-07T16:00:00Z,1,HB_WEST,0.648
2027-01-07T16:00:00Z,2,HB_NORTH,1.1972
2027-01-07T16:00:00Z,3,HB_SOUTH,1.0087
2027-01-07T17:00:00Z,1,HB_WEST,0.7406
2027-01-07T17:00:00Z,2,HB_NORTH,1.4323
2027-01-07T17:00:00Z,3,HB_SOUTH,1.136
2027-01-07T18:00:00Z,1,HB_WEST,0.7793
2027-01-07T18:00:00Z,2,HB_NORTH,1.5835
2027-01-07T18:00:00Z,3,HB_SOUTH,1.3121
2027-01-07T19:00:00Z,1,HB_WEST,0.8147
2027-01-07T19:00:00Z,2,HB_NORTH,1.5919
2027-01-07T19:00:00Z,3,HB_SOUTH,1.2881
2027-01-07T20:00:00Z,1,HB_WEST,0.7815
2027-01-07T20:00:00Z,2,HB_NORTH,1.5375
2027-01-07T20:00:00Z,3,HB_SOUTH,1.3122
2027-01-07T21:00:00Z,1,HB_WEST,0.7359
2027-01-07T21:00:00Z,2,HB_NORTH,1.447
2027-01-07T21:00:00Z,3,HB_SOUTH,1.1894
2027-01-07T22:00:00Z,1,HB_WEST,0.6253
2027-01-07T22:00:00Z,2,HB_NORTH,1.1745
2027-01-07T22:00:00Z,3,HB_SOUTH,1.0075
2027-01-07T23:00:00Z,1,HB_WEST,0.5292
2027-01-07T23:00:00Z,2,HB_NORTH,0.955
2027-01-07T23:00:00Z,3,HB_SOUTH,0.8277
2027-01-08T00:00:00Z,1,HB_WEST,0.4544
2027-01-08T00:00:00Z,2,HB_NORTH,0.7654
2027-01-08T00:00:00Z,3,HB_SOUTH,0.7103
2027-01-08T01:00:00Z,1,HB_WEST,0.3832
2027-01-08T01:00:00Z,2,HB_NORTH,0.6155
2027-01-08T01:00:00Z,3,HB_SOUTH,0.5768
2027-01-08T02:00:00Z,1,HB_WEST,0.3601
2027-01-08T02:00:00Z,2,HB_NORTH,0.5304
2027-01-08T02:00:00Z,3,HB_SOUTH,0.5002
2027-01-08T03:00:00Z,1,HB_WEST,0.3276
2027-01-08T03:00:00Z,2,HB_NORTH,0.4533
2027-01-08T03:00:00Z,3,HB_SOUTH,0.4653
2027-01-08T04:00:00Z,1,HB_WEST,0.3177
2027-01-08T04:00:00Z,2,HB_NORTH,0.4343
2027-01-08T04:00:00Z,3,HB_SOUTH,0.4456
2027-01-08T05:00:00Z,1,HB_WEST,0.3034
2027-01-08T05:00:00Z,2,HB_NORTH,0.433
2027-01-08T05:00:00Z,3,HB_SOUTH,0.4444
2027-01-08T06:00:00Z,1,HB_WEST,0.3059
2027-01-08T06:00:00Z,2,HB_NORTH,0.426
2027-01-08T06:00:00Z,3,HB_SOUTH,0.4419
2027-01-08T07:00:00Z,1,HB_WEST,0.3118
2027-01-08T07:00:00Z,2,HB_NORTH,0.4172
2027-01-08T07:00:00Z,3,HB_SOUTH,0.4261
2027-01-08T08:00:00Z,1,HB_WEST,0.3139
2027-01-08T08:00:00Z,2,HB_NORTH,0.4164
2027-01-08T08:00:00Z,3,HB_SOUTH,0.4364
2027-01-08T09:00:00Z,1,HB_WEST,0.3055
2027-01-08T09:00:00Z,2,HB_NORTH,0.4266
2027-01-08T09:00:00Z,3,HB_SOUTH,0.4532
2027-01-08T10:00:00Z,1,HB_WEST,0.3144
2027-01-08T10:00:00Z,2,HB_NORTH,0.442
2027-01-08T10:00:00Z,3,HB_SOUTH,0.4508
2027-01-08T11:00:00Z,1,HB_WEST,0.3307
2027-01-08T11:00:00Z,2,HB_NORTH,0.461
2027-01-08T11:00:00Z,3,HB_SOUTH,0.4716
2027-01-08T12:00:00Z,1,HB_WEST,0.3473
2027-01-08T12:00:00Z,2,HB_NORTH,0.5189
2027-01-08T12:00:00Z,3,HB_SOUTH,0.5123
2027-01-08T13:00:00Z,1,HB_WEST,0.4017
2027-01-08T13:00:00Z,2,HB_NORTH,0.6297
2027-01-08T13:00:00Z,3,HB_SOUTH,0.5785
2027-01-08T14:00:00Z,1,HB_WEST,0.4552
2027-01-08T14:00:00Z,2,HB_NORTH,0.7861
2027-01-08T14:00:00Z,3,HB_SOUTH,0.6866
2027-01-08T15:00:00Z,1,HB_WEST,0.5197
2027-01-08T15:00:00Z,2,HB_NORTH,0.9418
2027-01-08T15:00:00Z,3,HB_SOUTH,0.8191
2027-01-08T16:00:00Z,1,HB_WEST,0.6351
2027-01-08T16:00:00Z,2,HB_NORTH,1.1927
2027-01-08T16:00:00Z,3,HB_SOUTH,1.0098
2027-01-08T17:00:00Z,1,HB_WEST,0.7402
2027-01-08T17:00:00Z,2,HB_NORTH,1.4125
2027-01-08T17:00:00Z,3,HB_SOUTH,1.1821
2027-01-08T18:00:00Z,1,HB_WEST,0.7721
2027-01-08T18:00:00Z,2,HB_NORTH,1.585
2027-01-08T18:00:00Z,3,HB_SOUTH,1.2775
2027-01-08T19:00:00Z,1,HB_WEST,0.8061
2027-01-08T19:00:00Z,2,HB_NORTH,1.6283
2027-01-08T19:00:00Z,3,HB_SOUTH,1.3079
2027-01-08T20:00:00Z,1,HB_WEST,0.7684
2027-01-08T20:00:00Z,2,HB_NORTH,1.5207
2027-01-08T20:00:00Z,3,HB_SOUTH,1.2765
2027-01-08T21:00:00Z,1,HB_WEST,0.7078
2027-01-08T21:00:00Z,2,HB_NORTH,1.3727
2027-01-08T21:00:00Z,3,HB_SOUTH,1.1874
2027-01-08T22:00:00Z,1,HB_WEST,0.6159
2027-01-08T22:00:00Z,2,HB_NORTH,1.1801
2027-01-08T22:00:00Z,3,HB_SOUTH,1.0319
2027-01-08T23:00:00Z,1,HB_WEST,0.5406
2027-01-08T23:00:00Z,2,HB_NORTH,0.9412
2027-01-08T23:00:00Z,3,HB_SOUTH,0.8184
2027-01-09T00:00:00Z,1,HB_WEST,0.355
2027-01-09T00:00:00Z,2,HB_NORTH,0.5522
2027-01-09T00:00:00Z,3,HB_SOUTH,0.5181
2027-01-09T01:00:00Z,1,HB_WEST,0.3406
2027-01-09T01:00:00Z,2,HB_NORTH,0.4826
2027-01-09T01:00:00Z,3,HB_SOUTH,0.4891
2027-01-09T02:00:00Z,1,HB_WEST,0.3174
2027-01-09T02:00:00Z,2,HB_NORTH,0.4383
2027-01-09T02:00:00Z,3,HB_SOUTH,0.4548
2027-01-09T03:00:00Z,1,HB_WEST,0.3084
2027-01-09T03:00:00Z,2,HB_NORTH,0.4294
2027-01-09T03:00:00Z,3,HB_SOUTH,0.4455
2027-01-09T04:00:00Z,1,HB_WEST,0.307
2027-01-09T04:00:00Z,2,HB_NORTH,0.4305
2027-01-09T04:00:00Z,3,HB_SOUTH,0.4392
2027-01-09T05:00:00Z,1,HB_WEST,0.306
2027-01-09T05:00:00Z,2,HB_NORTH,0.4093
2027-01-09T05:00:00Z,3,HB_SOUTH,0.4325
2027-01-09T06:00:00Z,1,HB_WEST,0.3129
2027-01-09T06:00:00Z,2,HB_NORTH,0.4256
2027-01-09T06:00:00Z,3,HB_SOUTH,0.4326
2027-01-09T07:00:00Z,1,HB_WEST,0.3086
2027-01-09T07:00:00Z,2,HB_NORTH,0.4018
2027-01-09T07:00:00Z,3,HB_SOUTH,0.4287
2027-01-09T08:00:00Z,1,HB_WEST,0.3072
2027-01-09T08:00:00Z,2,HB_NORTH,0.4199
2027-01-09T08:00:00Z,3,HB_SOUTH,0.4447
2027-01-09T09:00:00Z,1,HB_WEST,0.3024
2027-01-09T09:00:00Z,2,HB_NORTH,0.4224
2027-01-09T09:00:00Z,3,HB_SOUTH,0.4479
2027-01-09T10:00:00Z,1,HB_WEST,0.3015
2027-01-09T10:00:00Z,2,HB_NORTH,0.413
2027-01-09T10:00:00Z,3,HB_SOUTH,0.4443
2027-01-09T11:00:00Z,1,HB_WEST,0.3225
2027-01-09T11:00:00Z,2,HB_NORTH,0.4354
2027-01-09T11:00:00Z,3,HB_SOUTH,0.4375
2027-01-09T12:00:00Z,1,HB_WEST,0.3297
2027-01-09T12:00:00Z,2,HB_NORTH,0.4511
2027-01-09T12:00:00Z,3,HB_SOUTH,0.4693
2027-01-09T13:00:00Z,1,HB_WEST,0.3467
2027-01-09T13:00:00Z,2,HB_NORTH,0.4762
2027-01-09T13:00:00Z,3,HB_SOUTH,0.503
2027-01-09T14:00:00Z,1,HB_WEST,0.3676
2027-01-09T14:00:00Z,2,HB_NORTH,0.5311
2027-01-09T14:00:00Z,3,HB_SOUTH,0.5282
2027-01-09T15:00:00Z,1,HB_WEST,0.3985
2027-01-09T15:00:00Z,2,HB_NORTH,0.6138
2027-01-09T15:00:00Z,3,HB_SOUTH,0.5897
2027-01-09T16:00:00Z,1,HB_WEST,0.4142
2027-01-09T16:00:00Z,2,HB_NORTH,0.7018
2027-01-09T16:00:00Z,3,HB_SOUTH,0.6524
2027-01-09T17:00:00Z,1,HB_WEST,0.4552
2027-01-09T17:00:00Z,2,HB_NORTH,0.7405
2027-01-09T17:00:00Z,3,HB_SOUTH,0.6882
2027-01-09T18:00:00Z,1,HB_WEST,0.4644
2027-01-09T18:00:00Z,2,HB_NORTH,0.8288
2027-01-09T18:00:00Z,3,HB_SOUTH,0.7192
2027-01-09T19:00:00Z,1,HB_WEST,0.4959
2027-01-09T19:00:00Z,2,HB_NORTH,0.8449
2027-01-09T19:00:00Z,3,HB_SOUTH,0.7659
2027-01-09T20:00:00Z,1,HB_WEST,0.4876
2027-01-09T20:00:00Z,2,HB_NORTH,0.8103
2027-01-09T20:00:00Z,3,HB_SOUTH,0.7484
2027-01-09T21:00:00Z,1,HB_WEST,0.4449
